crack_coverage_percent,skeleton_length_pixels,maximum_width_pixels,branch_density
0.0429850818036472,0.23316367552307116,0.024403979725924535,0.04384197349941992
0.03837378436534555,0.12078205095555306,0.10873850197109065,0.1575990718690847
0.043600562587904367,0.3388220484816293,0.05626994556035291,0.06188557122794163
0.07592772909228605,0.2541774749242361,0.0788436268068331,0.040483605055871036
0.08204406938584154,0.2289834720064613,0.10132344659282898,0.0
0.062194814093548274,0.207736832722735,0.12582128777923784,0.048726873053672834
0.059732890956519645,0.1823718380162042,0.07504223765721793,0.05483299749648898
0.018599059949270923,0.13555283100554086,0.02628120893561103,0.2139891310984918
0.017680647216512198,0.09952085917916666,0.061901633189412414,0.18559565243939674
0.1104571627778379,0.2706981922165993,0.14060446780551902,0.19093851132686085
0.015728419103946532,0.1216661148846533,0.06011826544021024,0.3915552298955853
0.2588024571146934,0.35722003732714364,0.24784118640886052,0.2648836783293644
0.057739791073124415,0.15598816882346736,0.16120705838182842,0.1260914697441534
0.16737951843437077,0.20963593301487624,0.2118453163131218,0.09665994992977957
0.1644271340473872,0.17128647673238329,0.28538577060259057,0.2320632594492276
0.009143255556757665,0.07075421931334062,0.03195982729491271,0.0
0.03910226357483742,0.3303052021523136,0.0657030223390276,0.5070525737314527
0.09720509214180101,0.3099899223988329,0.15937675990238406,0.37006167185687244
0.031245266688304667,0.09398363572200374,0.06950441148864275,0.0
0.09495233630254728,0.36781425198368667,0.13520743382767034,0.17176528057641816
0.1621936119826415,0.460226218498401,0.19875164257555847,0.39305123038407525
0.07932008607114092,0.27590798458891025,0.12938802327764218,0.15005800818220677
0.19018115811364758,0.15565346149228537,0.27585883236343156,0.06316785736093303
0.12327166504381694,0.12991737822292238,0.19875164257555847,0.0
0.05864858691862911,0.11610342456533523,0.12394405856955133,0.0
0.3744936107805306,0.28843768076924475,0.39769100807208563,0.1439518837393906
0.2352699340041112,0.24421629369840686,0.2755772479819786,0.0
0.2026302186639739,0.2615555887028999,0.17631875351980475,0.03941503327837822
0.003635183382018825,0.07272244394561733,0.00567861835930167,0.11955791659034012
0.2074098116292209,0.2585068414906118,0.24784118640886052,0.07971545460096477
0.19309267072980152,0.23982144091506072,0.21029660221513047,0.04271234047749894
0.01957998244918076,0.0677382152095377,0.0788436268068331,0.0
0.11564306922956713,0.2140962720151928,0.2890932982917214,0.09482811259693473
0.15882289300010818,0.3127257910189291,0.1518209123333959,0.300299200097698
0.016865616021734166,0.026430964793882135,0.23460672048057069,0.0
0.1501845240241865,0.22267496643831378,0.1989393654965271,0.1829394883067717
0.013860338754853523,0.03476226684178165,0.14459357987610286,0.0
0.10757690504525948,0.29208671830376143,0.12192603716913834,0.39128045429565855
0.030483128373423735,0.13498164566863247,0.06011826544021024,0.28634670574586313
0.11364035245891786,0.2622904895822343,0.1368969401163882,0.3145875312938878
0.04043901090314593,0.1449755700029469,0.0468837995119204,0.26903584295047933
0.23715965234952577,0.30876023676905556,0.23460672048057069,0.2026012090126397
0.06569055261038384,0.24744694706894604,0.11446405106063448,0.4980460401782989
0.12956351352975826,0.37061560682075334,0.18213816406983294,0.1705440556878549
0.11788620818156685,0.23738753651766126,0.15205556598460673,0.17249801550955607
0.00957120703956147,0.034274758337668756,0.08067392528627744,0.611955791659034
0.08666498371139722,0.2898565488036032,0.15383893373380889,0.39408927153935397
0.07936095784197052,0.19994033478009363,0.1070489956823728,0.15137082493741222
0.033791337588805946,0.18703227379059686,0.07691946686690443,0.5360566648348294
0.17926599108033708,0.4099946519589474,0.18396846254927726,0.4389692861940527
0.08529938572132666,0.34707331181989837,0.1445466491458607,0.3931733528729316
0.06178850060706602,0.23188305616898355,0.09564482823352731,0.39659278256090863
0.11638356954812652,0.3835927921503854,0.07504223765721793,0.3851437992306283
0.006149999398944547,0.04756482225949277,0.02628120893561103,0.0
0.12162236887975285,0.21502763154543833,0.3583161253989112,0.23612383220370034
0.1532306730618967,0.3297885886628806,0.34494086727989487,0.2221713378518654
0.06938584153774027,0.18498401044868973,0.1368969401163882,0.05413079318556513
0.0312669046846262,0.10978036650452765,0.11643514173080532,0.2563961653538499
0.30119850457403197,0.6052636365951533,0.21024967148488832,0.35519325883861513
0.040585668433769706,0.05708215245918936,0.2140041299042613,0.0
0.15932537535913063,0.3188742191678157,0.29617983855828794,0.29483421872137755
0.14798225684301633,0.2332582667253617,0.3543270133283274,0.21914880625267144
0.16175604361258372,0.2310572022105236,0.3753989112070584,0.22107223545215854
0.2254198372341832,0.47636129473527195,0.20278768537638445,0.13421261525309885
0.4332335581280729,0.47778380089279543,0.42420687065890744,0.24537461073456682
0.19678555543534443,0.23873728021188426,0.1950910456166698,0.300299200097698
0.21953430223472417,0.3382581393910509,0.3601933546085977,0.1859314892837516
0.20233690360272635,0.25289685557014846,0.26633189412427255,0.20336447456799173
0.04283842427302342,0.14490280753964646,0.07691946686690443,0.0672894913598339
0.060588793922127265,0.1617145746852114,0.1370377323071147,0.24427550833485986
0.02410713212400976,0.03571909323418234,0.13121832175708653,0.0
0.031776599709089165,0.1329188298340652,0.07138164069832925,0.07254075838065581
0.024181663000228403,0.10922737178344435,0.08635254364557911,0.08582157904378092
0.04657458497120945,0.14043155416983485,0.06950441148864275,0.2766379678817854
0.04807722360464977,0.15283755416255862,0.07889055753707527,0.256793063442633
0.04626203613545386,0.16852150312696684,0.06753332081847192,0.1765891188862429
0.0516138338923149,0.1871486937318776,0.09564482823352731,0.37500763265555354
0.020810944017695072,0.14063528906707606,0.05256241787122207,0.0690602674482506
0.007287196316732183,0.07388664335842425,0.045100431762718225,0.0
0.0022359262865591987,0.021930606438750375,0.0581471747700394,0.0
0.028533304482671575,0.24514401510548736,0.037497653463487886,0.25117542895524214
0.03037974683544304,0.28118326317819164,0.022573681246480192,0.29486474934359164
0.002079651868681405,0.05895578588917549,0.01318753519804768,0.0
0.015384615384615385,0.10677527677021978,0.020649521306551528,0.17500152653111073
0.030317237068291918,0.13190379347102416,0.041345973343345215,0.1460584966721622
0.030764422325603762,0.1307978040288576,0.06011826544021024,0.07357879953593455
0.12041304530756008,0.2713057587851579,0.11446405106063448,0.11430664956951823
0.09686128842246987,0.25593468841294154,0.09935235592265815,0.16089637906820542
0.0694483513048914,0.2555490473574492,0.0976628496339403,0.16114062404591806
0.016877637130801686,0.08818082927379423,0.123850197109067,0.10252182939488307
0.043569307704328805,0.1664077535680893,0.04876102872160689,0.05953471331745741
0.0337696995924844,0.07201664805160313,0.0976628496339403,0.12047383525676253
0.11185641987329752,0.25387187257837424,0.10132344659282898,0.08105880197838432
0.015665909336795413,0.012056740168881674,0.1633658719729679,0.0
0.15528628271244305,0.24591529721647193,0.16317814905199926,0.041735360566648345
0.1923305324149206,0.2575645675908712,0.2383142481697015,0.11998534530133725
0.10160962650414128,0.23095897288506803,0.10132344659282898,0.04423887158820297
0.011857621984204262,0.06074574248636613,0.0976628496339403,0.0
0.05469364203541418,0.1165509137146329,0.2250328515111695,0.08124198571166881
0.11529926551023598,0.19744094416572375,0.18936549652712595,0.051047200341942975
0.309180520994867,0.13888898994786572,0.5155340717101559,0.0
0.0380275764242009,0.09770543571982086,0.09198423127463862,0.0
0.1300659958887807,0.2460135265419275,0.16876290595081658,0.16691091164437932
0.02683111543871038,0.06477678295321009,0.20091045616669795,0.2614947792636014
0.07673073917799657,0.15583900577370147,0.10878543270133283,0.0
0.017399353264332167,0.028482866258954326,0.09935235592265815,0.0
0.17816966593337902,0.21587167611972335,0.22686314999061385,0.18822128594980767
0.04379770877661173,0.11699840286393057,0.08630561291533695,0.08096721011174207
0.1802372966929929,0.3493398625517068,0.15768725361366623,0.12022959027904988
0.04184788488585957,0.0737774996634736,0.17275201802140042,0.23642913842584112
0.10659598254534963,0.2329890456111501,0.10310681434203114,0.307107528851438
0.014507074422686238,0.05604892548032321,0.05824103623052374,0.0
0.18091528724440117,0.32632145728661494,0.19152431011826543,0.2564572265982781
0.03209155276665825,0.039859277395976965,0.2233902759526938,0.0
0.06502458316804309,0.25601472712257195,0.08813591139478129,0.20107467790193564
0.13989445466238717,0.31131783735406576,0.15951755209311058,0.2680588630396287
0.14948489547645666,0.19736818170242335,0.17275201802140042,0.051047200341942975
0.2352603171168572,0.3219666238580841,0.28538577060259057,0.12984673627648533
0.14995371873009003,0.2392829986866375,0.1633658719729679,0.04280393234414118
0.11900417132484645,0.18958987437560712,0.2849633940304111,0.05294009891921598
0.08554942478993112,0.11302921049089196,0.23817345597897502,0.0
0.07598062197218317,0.13548734478857047,0.22906889431199548,0.07135006411430665
0.1994157740993184,0.24224806906613017,0.22310869157124083,0.04231544238871589
0.1391226994602522,0.24402347317066073,0.27215130467430076,0.08408133357757831
0.057165182059696826,0.18372521983359227,0.13520743382767034,0.10893326005984003
0.2332455792371404,0.2632727828367901,0.1876759902384081,0.11757342614642487
0.10197506821979396,0.15489673187396089,0.2118453163131218,0.1268852659217195
0.11215935182179908,0.14430979346374792,0.22906889431199548,0.13506747267509311
0.2291968697031988,0.2911044250492056,0.2437112821475502,0.21411125358734812
0.05958623342589587,0.07100888793489214,0.34494086727989487,0.24363436526836416
0.12714246216355923,0.24209890601636425,0.19335460859770978,0.04234597301092997
0.24405736473247022,0.2780653916257681,0.36188286089731553,0.14895890578249985
0.1420438289636602,0.18724692305733315,0.238455040360428,0.21420284545399035
0.23497902316467717,0.33585697810213666,0.24216256804955885,0.12477865298894793
0.1292100929231731,0.1398130732317812,0.18213816406983294,0.13885326982963914
0.2305215959224398,0.2624578432478253,0.21029660221513047,0.15720217378030166
0.17147150396095545,0.1957164737855035,0.24000375445841937,0.0
0.12847920949186772,0.15903327791259045,0.17275201802140042,0.0
0.019995912822917045,0.024189880924228812,0.16496151680120144,0.0
0.29645016649236056,0.2509249928147067,0.29247231086915715,0.08194419002259266
0.3288831187565365,0.2979950303237565,0.3374319504411489,0.13964706600720522
0.0029884477141861113,0.021879672714440072,0.05824103623052374,0.0
0.18681043913111425,0.27678113414851546,0.19147737938802328,0.14963057947120964
0.20078377631120248,0.2889361036428527,0.2869344847005819,0.17967271172986504
0.04179499200596248,0.05052625451582037,0.41669795382016145,0.3141906332051047
0.26503179583348363,0.3124638461510476,0.22686314999061385,0.30051291445319656
0.2832077127435777,0.34084848308454635,0.2738408109630186,0.2769127434817122
0.03638068448195031,0.06231741169365547,0.18213816406983294,0.13464004396409598
